"transaction_id";"account_id";"merchant_id";"amount_usd";"transaction_date"
"TXN4SDTV1JHXJX5ES";"ACC31NT9FLMPF7E";"MERP8T578YQGU2H";6703.91;"2022-09-28 01:29:02"
"TXN0664GKIMZEOVCJ";"ACCRBKA156ZVJP0";"MERSL4YU8EE0WDK";3592.32;"2022-12-08 16:26:58"
"TXNY97XTGVT0TU7UP";"ACC57IUR7LW4UAL";"MER16THXUDPNZI2";9460.2;"2022-08-02 02:23:24"
"TXNTSSLZZ1PGEAUKV";"ACC7CEKUEVI4DWD";"MERHJLFAX3QNMRK";8051.8;"2019-01-24 05:10:00"
"TXNDBSP6GYI1MF1NA";"ACCE4WQVB5PKUFR";"MERH7X2BN453XNI";356.8;"2021-05-22 19:53:52"
"TXNF51P305KWTBAYI";"ACCJ0X4G5MWQKZN";"MERPCK5W38Z8H8G";9101.29;"2022-06-19 12:30:24"
"TXN3VMN0SBNR493K1";"ACC6PA3MJ7165NU";"MER27I1PQAEQH4V";3522.98;"2021-12-01 06:05:30"
"TXN6C6FTXCK96Q0E3";"ACCMD5900WWGDJW";"MERKY33YGX99WSU";8859.75;"2023-06-22 12:00:44"
"TXN6IEPI851QMQN2P";"ACCD9H2IHLGCMGK";"MERAN79G3ZHAF6W";3665.08;"2025-02-04 05:43:12"
"TXNZB1NUULR4SOW2Y";"ACC4ETONGMM56W2";"MEREKXYAX3M8FHN";9293.28;"2019-10-11 12:10:49"
"TXNQKCDCAQQDA1MLK";"ACCY13F2ODNQRYU";"MER25LK7JX5E74D";9289.55;"2023-09-17 23:57:09"
"TXN1VV03X8NFBH43V";"ACC649R6SRNNI74";"MERHG6AX5HP1K0E";941.78;"2021-03-25 04:19:48"
"TXNX37GPBPOE6RPUG";"ACCDKGDFSF9LK1O";"MERBLE65ZD2I9GQ";136.3;"2023-04-02 09:06:07"
"TXNP3K3PJBZUXWQ35";"ACCHYIUZRBI7OQJ";"MERHUN2NJK57MA0";6704.59;"2025-06-07 10:26:35"
"TXN79SLWGX7DNAG5O";"ACCWXO9HPQCU7Y8";"MERCOK5WWEEUWI5";1942.21;"2025-12-03 12:55:35"
"TXN1OKYFHSQM62L4R";"ACCAL31RCXHGHC7";"MER7ESQ9LK6MK6O";3430.15;"2022-11-29 03:25:28"
"TXNPOTWOTJPW5B3WO";"ACCY3PN48RLNEA0";"MERQT2GZSFD3YL8";7696.52;"2022-06-04 19:08:08"
"TXNM4YE4YURLFREOZ";"ACC5FPN34E3H03X";"MERUTXBO4URFP04";7688.0;"2022-12-30 17:21:31"
"TXN3UOZ5K5XDFE0CJ";"ACCJM05SPNCWEQ2";"MERPXHH6LLZFZ8A";2705.83;"2025-03-03 22:20:50"
"TXNDJQ6BNQYF5DHAQ";"ACCL733K85MDDMO";"MERRGQGOBQW15KQ";3579.99;"2025-05-19 22:18:28"
"TXN250WFB439YQEY6";"ACC17LCV02UG6AG";"MER207NXU1SZ00D";923.16;"2019-03-02 17:55:57"
"TXN9JA0BG6NOAXTOC";"ACC0RVX7IRKC0BZ";"MERP0HW7FLYG004";291.9;"2020-05-22 18:23:31"
"TXN88MHATMK988QOP";"ACC0X8YF2MB3UE5";"MERBE5MVC2SEVK9";911.98;"2023-05-30 06:09:14"
"TXNPEU45NI18YLGS9";"ACC36RRG95CT1NT";"MERBHNR03Q40ATI";6917.67;"2024-11-18 14:24:48"
"TXNU3019Z1N4O9UZ4";"ACCDSQ6B7T2U6N7";"MERAK0LN71AS3NB";8722.55;"2024-05-12 17:01:07"
"TXNY4CHWW1106LCH0";"ACC2FBQF30GQNNO";"MERAF6S3WY569A6";8326.92;"2024-06-10 07:57:40"
"TXNCC8IB3AQ4901U1";"ACCIB91BX50LM6D";"MERZHUMW5MEKAXW";2917.44;"2023-11-18 19:03:43"
"TXN59XTTXZ5YPW0T4";"ACCLZWPVJTHWZTF";"MER3CSXHILU4ILY";8706.73;"2025-05-08 06:48:33"
"TXNTITHQ1KO9YCSIZ";"ACCEKQKQ4P1AR8L";"MERAGXUOSSIPXSV";9331.46;"2021-02-27 06:37:15"
"TXNTAZJJ3TJU7IAMB";"ACCCXQGCK6FIHRU";"MERRF6OYIIZIT2L";6917.15;"2019-06-14 17:52:05"
"TXNY5M3JAZCO9ZRGV";"ACCKD99MF8TT2LV";"MEREMO810U8ZCZ6";321.77;"2025-03-06 01:41:29"
"TXNZY9RT545YNTYKM";"ACC74DUJVAOE771";"MERGLSQVGOILTGG";672.92;"2023-02-07 08:13:39"
"TXN4OYJ21ELENVSMH";"ACCHNERUYOFREOO";"MERYGW6Y1RS27VM";258.47;"2024-01-04 09:30:24"
"TXN22U4DNRWT15D6H";"ACCCHGG5VWEOAGA";"MERL47RLGOTT62Y";7783.5;"2021-04-23 00:20:22"
"TXNCLXECTXABB36GQ";"ACCM93ADK99NB3F";"MERF9XNDWRWSIEE";5660.02;"2020-02-14 10:00:54"
"TXNIU7YK7SAQRP6WR";"ACC6PTGNB9KH0ZT";"MERSCHHET8OUPC5";613.08;"2019-05-30 00:00:58"
"TXNHKHGUH1U7MAC5N";"ACC2A9B8988X3FH";"MERBC76GHIKRYOO";9346.83;"2019-02-10 17:23:19"
"TXNVIJ79V9QTX95QQ";"ACCI5I4IGYL73XY";"MERB7DT724R05I5";5981.84;"2023-07-07 00:36:25"
"TXNL70M2JU5NDEVGT";"ACCBRTMO1MIDUI5";"MERBGGBGCLNLT3L";2082.22;"2019-11-12 14:09:01"
"TXN4JFZNJ8RY7BUVA";"ACC39JMFK05XJ50";"MERNCN2QOU85W18";8381.33;"2019-08-31 15:58:52"
"TXNWEYAKOK71B0NOW";"ACCIW3WJQBD5L5U";"MERAK3SS5V4EUVU";6764.4;"2020-04-16 17:06:30"
"TXNL56CTE53V9PPPZ";"ACC50UIO6WT1ADB";"MERHRK2XG3RW6QY";2077.47;"2022-01-15 00:42:12"
"TXNQMH0Z9BNXX6260";"ACCP3FGRC5S853E";"MERRRI9UL4L3DQM";2448.93;"2025-07-05 14:48:12"
"TXN1XDQ7XX1ZSIPKE";"ACCBBAP16L1BVEM";"MERHUPI2PUXK5CW";1392.77;"2021-01-06 15:08:10"
"TXNF22QSIP5WUEP9I";"ACCSSQ548ZC3SDW";"MERHBVLZCC2O7H8";7008.27;"2025-08-06 15:49:48"
"TXN1E4UCU19VNY1NK";"ACCGU8DIUTUYF35";"MERZNNS2X9COPEL";184.59;"2020-12-23 16:13:08"
"TXN167E435A3S9R9Y";"ACC5P9OLBPE7E5V";"MERTZI4IPJERA9R";7222.21;"2023-04-29 23:13:31"
"TXN9DMQK9HXFQPJ1X";"ACCNL8T4N1JN1E7";"MERY7RAQZASDQS3";4214.58;"2025-03-24 12:41:23"
"TXN51JUE3AY31B09P";"ACC1S73JWVCILGS";"MEREU7Z42UA18R8";6057.3;"2021-07-28 00:18:40"
"TXN3JVOKZSG2AW5G2";"ACCXHWI63BN3T69";"MER67QJN8Y10Q4B";4656.91;"2024-09-01 04:32:30"
"TXNZ3EUK10YKH1DY8";"ACCI451F3MCMMOS";"MERE5ZJ2F33211W";7808.37;"2022-07-06 11:48:39"
"TXNKONY5EDSXCVUMK";"ACC4W070N3QYY27";"MER945BFJ7XF1AU";4746.11;"2019-12-01 15:27:02"
"TXNYE9G8EHC1YNQWN";"ACC0PEBKNU7PJB0";"MERM97HA7RBC3X0";2498.58;"2024-05-07 02:13:58"
"TXNTE1U4DSHZFYND8";"ACCXGVCPXP8801K";"MERF1V5XYQGHE3X";3877.1;"2023-10-09 09:04:13"
"TXNNS5PZ8AUNW5UEA";"ACC0IUH8NF2T0PV";"MERHKG88LKDGQ08";6480.05;"2023-12-31 09:13:48"
"TXN2QRDR9UH5PFHZE";"ACCXI2Y9MEPZ911";"MERBOY1N6ZCRT18";678.55;"2019-09-11 14:35:50"
"TXNF69OPE7V4HEHF6";"ACCQCGW1YRT7H43";"MERZRSQJ3BQCVJX";4846.65;"2024-07-22 15:37:17"
"TXNFDIVNVY14NMQ05";"ACCYPXWKVV5927R";"MER2OBJFOJGUA5H";3029.0;"2022-01-20 17:26:24"
"TXN46MS5HW5R94F0N";"ACCNHI0O3FSMS39";"MERHZ5RXCIKC8EI";7270.83;"2021-02-10 12:53:16"
"TXNHNDAP9E69KALAJ";"ACC6XP2J03ABN74";"MERVZRJW4VXAUER";8175.86;"2022-10-17 17:11:09"
"TXNH2C0POOMM32MD4";"ACCGO4AZ3XZH8B9";"MERRT3FH8YSH2EK";3258.33;"2025-02-20 01:42:20"
"TXNXAZ3IFK6SADH0I";"ACCAN0VXXDP4FBL";"MERRCVY50NI8NMX";6633.71;"2024-01-11 04:00:55"
"TXN9W9LNVDYXF4OYO";"ACC29EM2PDGVOGX";"MERBJAGYZRYV78S";443.19;"2020-04-30 10:26:20"
"TXN9LL4FDSEE5EVLD";"ACCBHEAIBE38SEA";"MERN1A9FB8Q14H8";7711.75;"2020-10-04 12:49:18"
"TXNMCV8QWTGCOOT02";"ACC83RMPMRS1O78";"MER8VDOHC1TPRIU";5844.21;"2023-05-20 14:13:38"
"TXNPJMM89HEF5QSAE";"ACCGWS958SM2UAA";"MERXFZ92W1G8VF2";7257.25;"2024-08-23 09:56:59"
"TXNMRGDF87XMEGMR9";"ACC7188LU5G5B93";"MER0V0TI4H6I30R";7481.74;"2025-01-22 13:41:13"
"TXNRG95TN9Z1UHUZK";"ACCXB7LZBIKHXOA";"MERFGPOV1OIRD65";5812.1;"2024-10-18 02:28:05"
"TXNVTLUFAPQ61LXJX";"ACCLEDBHJ1JJANS";"MERVVZLW4YTFJY7";9357.1;"2023-04-16 15:23:24"
"TXNBX433CMBV8URYW";"ACC5WH0OGI8G1ZR";"MERATUQ8Y15QKTL";5335.9;"2021-11-21 21:00:01"
"TXN04JSKVBPXAP1SX";"ACCQH7DRVR1QFY6";"MERJTTKZN9OSU64";8662.54;"2023-01-02 05:34:34"
"TXNQUP5GXX9LEGJXM";"ACCW8N207KLUDX0";"MERPLU5AC5X1AXB";20.75;"2020-03-18 00:56:43"
"TXNAX8LWCNUALNSF9";"ACCEZ5VLM1PLN8U";"MERA17OIVQWZZD6";385.29;"2020-05-09 09:48:14"
"TXN7ZP02RFIL7DKH1";"ACCRLWX4GMAQ5CT";"MERUNA2EKGIHIF1";3457.13;"2020-07-09 04:37:48"
"TXNEPNF7TK1WVX7FZ";"ACC9VKWAUTBSTGZ";"MER1FXGKPBGPMXY";5138.83;"2021-09-18 18:40:43"
"TXNCVO5WTAV1RV0T9";"ACCAV85MIM28C0A";"MERWG8B2NC7A0RT";4336.47;"2022-02-21 23:01:16"
"TXNG1QMHIWH7I0XNX";"ACCHFA3SSLL89YR";"MEROQ6RE58Z077H";1685.35;"2023-10-07 02:36:36"
"TXNYZO6EYIOOPNZ7N";"ACCZXUNCQW1H8LP";"MER6RD5BIMK1SXZ";8665.64;"2019-12-09 15:49:43"
"TXNER2055GLAQ5Q8D";"ACCTAOEG8SN7DDB";"MER1VU8YRFFMMDD";4270.45;"2020-10-17 04:56:45"
"TXNW4KPOH9PCK654H";"ACCWRTEY5HZB7BO";"MERL2P8KE08ICZJ";5246.37;"2019-11-14 01:01:48"
"TXNCHVSE91BK48T5B";"ACCHNHG92M64HX8";"MERHIHG4R9QF2VO";5568.74;"2019-06-11 12:09:50"
"TXNRHE8I5F3ZL0A7Y";"ACCK9QXTJATJX2Q";"MER5WN1GT7UITQ6";2115.43;"2025-05-09 10:35:26"
"TXN8RR0RDZKTVMCC7";"ACCIWYY5G45BMN5";"MERI5U0DQTCAS9R";691.34;"2024-11-04 10:05:33"
"TXN9SFN7PTWZTSOZY";"ACCVVXDLZ2M8ZZO";"MER3PV9U2SE6Q9T";484.12;"2023-01-31 20:29:37"
"TXN5ZOIDNLX8P08DR";"ACCAU1PBL7FAYXX";"MEREI8RELBCHHA6";5876.7;"2021-11-10 04:07:14"
"TXN4JF12S856Q1AV6";"ACC8WK6EU545WDC";"MERBAW8A8QS8RMS";9670.29;"2021-02-12 01:10:59"
"TXNFCL14UGOB5IJI5";"ACCPGRUOVK4N5VL";"MERZ4SMT5K6XZ4P";3309.19;"2020-04-05 16:24:50"
"TXNK1FEUUSLBO256U";"ACCOE1JN9KW86CO";"MERERE7IL9VX8EH";5183.45;"2021-05-23 06:15:43"
"TXNRFV6PUE8236NYJ";"ACCKNQ2HYE430CZ";"MER948FJCE4HEZH";2796.64;"2025-09-17 21:30:26"
"TXNUC461HYVCH4A3G";"ACC78QJNYBR2256";"MERI3BQNPX48Z46";1934.82;"2020-07-29 04:01:11"
"TXNJQUFZFFPNL1Y7T";"ACCMO5EUX2VCQBV";"MEROPXVDCK7WTR4";1544.03;"2023-06-29 17:44:16"
"TXNNBP5KPZ537NJ85";"ACCT2GQ0AEWVJMG";"MER4PL3895SR49L";4259.92;"2023-06-15 08:57:54"
"TXNGKAOOT77L7CMZW";"ACCVRQ7QVZA68Q3";"MERT6JBWEOLVMHE";8169.21;"2023-02-12 13:35:08"
"TXN2JHGPCNMDHPESI";"ACCSZB9ULTWTGPI";"MEREOOVVZ0Z4TGA";7036.07;"2023-09-12 08:48:42"
"TXN84GR6EZCZ2X6LM";"ACCAY6BG7VB1NZ7";"MERWNZB1KWTN22M";1540.99;"2019-06-23 19:06:04"
"TXNYXTYWSJJW1QNTE";"ACCZ90PJYQA1XD9";"MERU8LU0KOXPW2G";3262.58;"2021-01-24 10:35:36"
"TXNL1H2QSCP69TIJP";"ACCM7RZ4FMBNOVV";"MERWKBAGICP4WP6";4953.64;"2023-04-18 10:52:13"
"TXNXPICF8Z8HBRWM1";"ACC2CHA44EDIBUN";"MER90B040GDEYLR";9555.22;"2019-08-02 07:49:13"
"TXNO439QWM8QWXPPE";"ACC0J5S022VGMOV";"MER2IFEI0ORF05N";4520.81;"2025-02-04 01:11:10"
"TXNMPQ4MIRID8SCXJ";"ACCELSK82TXPG0T";"MERCYML6AQGLRDG";7210.89;"2022-07-16 05:55:28"
"TXNU90QMMH8XAGBQ1";"ACCL27ZHIFOPHQC";"MERUCSB9TX6S9ZC";3289.94;"2020-10-22 01:58:38"
"TXN7LBA369UA8FRO8";"ACCILIAWLACE38H";"MERWCMJNO5ZJIG5";2309.0;"2023-03-06 00:54:46"
"TXN7EZRPUVR6FBPMS";"ACCVV0I8ZGPMA5J";"MERSOCY2GPG5QF8";8205.18;"2021-10-28 12:27:15"
"TXNFZCZ6K70X9089E";"ACCNB57T4TDZCJ7";"MERPKUAYTU970G5";9355.65;"2023-06-02 08:56:18"
"TXNHZEZ9N8XG2XBHV";"ACCP1I7ZE7NIRIU";"MERN53BRX5ZCWMI";8634.13;"2021-06-05 15:38:13"
"TXN4BZF7OPNVKX91I";"ACCFN7NLVBXU387";"MER83BOXCXQ6EVW";4128.5;"2023-08-20 02:56:35"
"TXNVRSH2WISXJWKSK";"ACCIDBS51XWBHDJ";"MERKG25D2RAISCL";3873.34;"2019-02-26 23:47:10"
"TXNY9AJ2WEPV3L945";"ACCKTW6EMXGT4DJ";"MER26HM2EA69UBI";8003.47;"2019-08-31 05:19:06"
"TXNBA9CPDS1HUYC19";"ACCJH0WGSJ4AURX";"MERYZNQVFONYYLE";6293.01;"2022-01-05 23:43:01"
"TXN0I4NV65BJE26JB";"ACCDOX5G3Z5I1IT";"MERULE50D9PTXO7";6540.0;"2024-11-30 00:35:01"
"TXN0291W9GY5W1P45";"ACCNLWELH9C5DKM";"MEROEUXSSNXPSQ4";8597.94;"2019-12-18 22:07:28"
"TXNINY2CBXMYS974G";"ACC222YYRPJPY35";"MER35UL83PLS5XZ";5182.13;"2021-11-04 11:41:12"
"TXNL8EEDOI65WPNBJ";"ACCZ2N47DMFBMTZ";"MERSTNE2UM784VY";7136.35;"2022-12-16 07:22:59"
"TXNA27NVQS7U622SU";"ACCQNS84SBZYM15";"MERACG4XFYYSC5G";9441.34;"2024-03-07 22:20:37"
"TXNGWFZPVY8MZXXMX";"ACC57A7IG7K0E42";"MER1PJJGGOCLYHF";1374.63;"2019-02-08 21:26:26"
"TXN76FIRRB00BQWSK";"ACCRQTHZ5D1ZO48";"MERNL6ZCGO8GN1R";5456.32;"2021-07-31 13:44:15"
"TXN45457FUXXA7OXB";"ACC1SIUVABBJR80";"MERFJF3I4UVECB5";9128.09;"2021-11-27 19:49:02"
"TXNQ0JOLC2QQLF946";"ACC9FEYA00FTTP4";"MEROP4J6UTYO1F7";5724.19;"2019-08-11 18:49:32"
"TXNTA8H87VWFYW62I";"ACCU316D67FBE23";"MERPZVDWD8YQ5A2";9500.75;"2020-05-05 23:39:16"
"TXNQCENVXXT7B8E5W";"ACCIE6JUGPH1N20";"MERT5TOABIX6FLQ";5784.74;"2022-05-10 14:01:28"
"TXNWLGL6WT4XLK8L6";"ACCUY3Z3DHZT5VO";"MERLAZ6DQ04BYFZ";4976.84;"2019-06-23 03:07:29"
"TXNXDJ7OJMIL7DWYF";"ACCA4H0OBKU7HRY";"MER9MSQ31HL96VP";545.54;"2020-06-05 17:07:31"
"TXNXMEWOCTMEGWNDY";"ACC3Q8NS8270ST4";"MERDOIQD1PB48LZ";5956.61;"2019-04-22 07:37:17"
"TXNZZ232TCTIIN2GX";"ACC3JU6K5H4WNDR";"MERV90LXULKKFI1";7635.44;"2021-10-08 14:14:53"
"TXNM1V67DH48SFHBZ";"ACCD9HYHFABSVX5";"MER9YAX1TAAGPSW";27.71;"2025-03-31 15:35:00"
"TXNG57CLXHV8J4R55";"ACCIZYTSPRIHC7Y";"MER68D2T7GX1IUB";3157.41;"2022-11-18 12:05:07"
"TXNWZLNT9UFF2Z6PN";"ACCU45CAUZDGIYF";"MERVV8QSITFDORJ";7263.78;"2024-03-27 17:41:01"
"TXNR2CY0ZMPDSHCJK";"ACCF3F6QFT1S2CZ";"MERTQWL4VGH2GOC";2272.71;"2025-06-28 17:10:46"
"TXNQXNRHXEWFCGH6S";"ACCVAOTFE0B2E8Q";"MERMDY7EFIA2I28";2474.53;"2019-08-14 21:26:29"
"TXN50WKR3P16OI6XO";"ACCMY0S5DJ86NBW";"MERIWY8JGUXAWPO";1742.21;"2019-01-19 16:24:06"
"TXNLR33NNYDP080US";"ACCGSX2IEKBWE8S";"MER0B401TF3IS2R";3211.31;"2019-05-01 21:22:50"
"TXNQUYQOPPGMZF05V";"ACC00HA8Q7HVWTG";"MER1Z1YRNECNQBE";8209.51;"2020-06-15 07:26:33"
"TXNFFGW360TQ3K82K";"ACCDYSE7VXLUEGI";"MER9NUF83MVBBU6";9315.32;"2024-01-27 14:47:17"
"TXN52XK079DUZYYET";"ACCDVSK4IEVO3UH";"MER7NIW4155O80B";307.85;"2022-05-24 13:41:22"
"TXN8CHHCAI905ZRG1";"ACCDQP71QBB5YAF";"MER2MN7RM87EEI4";4431.92;"2025-08-31 15:24:14"
"TXNOLOUSZ9EC5361K";"ACCJISSZY2JX5PN";"MERITM3Q7I2TYS2";3859.81;"2023-05-03 18:07:09"
"TXN2EPIH7NKDWIRK6";"ACCAC26XJO6ITSX";"MER56IZIDSOMKYC";3258.36;"2022-02-17 06:55:57"
"TXNUM2932G3XPTKKC";"ACC6661G4NXQ43E";"MERMWNXU97JWJSO";1495.95;"2021-04-20 09:27:45"
"TXNO36SNHHC8E81TZ";"ACC0GTF141SE8SU";"MERJHKBMHMPR7L2";6334.64;"2022-03-29 13:51:22"
"TXNE7UC0SHGURSVY8";"ACC8KCJJOELVC98";"MERG0G9Z5WG1O3W";3595.12;"2021-04-08 05:10:01"
"TXN7NMMSBZQ0IG8N0";"ACCKE0YCQ7BUKII";"MERWTD19IIL320M";4509.43;"2019-01-06 13:08:21"
"TXNV0RUM38WKB7HKA";"ACCGUBMWEKOWFX7";"MER3EZUENR1JN2W";1847.55;"2024-05-21 04:37:06"
"TXN0WOY5LJV9TNHVS";"ACCWRA882MMNED4";"MERS2JBXTQZWV3H";848.35;"2022-05-19 09:29:59"
"TXNR6889RZDDKFXM9";"ACCNR94PC57IM1I";"MERCUX7PKT4TUZ7";8153.39;"2024-01-05 10:01:09"
"TXNQGRL8L27YY7CJ2";"ACCXT1WNOJ26L7Z";"MERRYTXA2G5K7CI";8890.11;"2025-11-25 17:31:08"
"TXN8W2S0KUQRKUXLG";"ACCAMRGFFVSPB7G";"MERZHPV5QCPIJ07";9905.66;"2020-08-24 19:38:20"
"TXN0VXW51TK3MVBYP";"ACC1IGC4QIUBJNF";"MERDF9X12KODB9Y";3588.73;"2021-11-13 10:30:53"
"TXNSD67637H4U3KEI";"ACCBENLD3VHKBJ9";"MERT24CBW6XWRBJ";1557.01;"2023-08-11 15:12:00"
"TXN37EXXI3Y7MW21Z";"ACC6HZ9L2TFOT3G";"MERY6TAJZWNU0LJ";5337.98;"2020-07-07 01:19:12"
"TXN7U4BU3N3S9M5LB";"ACCEH01KBQGR0NZ";"MERLMM20JG4SCAQ";1096.47;"2023-09-03 03:04:57"
"TXNIDAPD6PCZ0HTO9";"ACCGKEYQMB512IC";"MER6RD5BIMK1SXZ";4069.69;"2023-10-19 16:39:21"
"TXN4VI2NEUIS08PFG";"ACCHS9KH28FWGVJ";"MERQT2GZSFD3YL8";5239.4;"2025-09-04 12:26:50"
"TXN20VV5OG8U66XJE";"ACCTMY1SAH254HM";"MER03IIY4G7XBUW";9529.6;"2022-09-12 01:53:10"
"TXNCMLM4L66K0PIRT";"ACCKXSDX07SGSJX";"MERUCCPYUDV9VJB";1077.35;"2025-01-27 18:36:09"
"TXNIV10CFO5IN5FJ6";"ACCMADG0TEG38QU";"MER1XXXJA31JKPA";9718.34;"2025-11-17 02:40:41"
"TXNCV6SBO19SS2MBX";"ACC66WXK5LO4TUA";"MERWBZCR2C8V747";5205.98;"2020-01-22 10:39:23"
"TXNCL9SH65T6OG4EA";"ACC7L3I2E3YITRR";"MERXM7DZ967HHAC";1851.15;"2022-10-28 22:56:16"
"TXNZBT2ZHCYCOAIPJ";"ACCTYOI80B3Y98K";"MERVM9E0NZ3S2C4";3199.4;"2021-12-25 23:56:25"
"TXNUCXVF8IXZMZO30";"ACCODYVAAT7ARK6";"MERHMCH6NOGT65I";4184.5;"2025-11-15 05:48:06"
"TXNZLPXOKLXMVSB3F";"ACCPAR031AD8EG5";"MERMFFF1AWJDTSD";2465.21;"2025-06-24 02:16:17"
"TXNY0HCWYGHPCKG7O";"ACC0S8JJOM93J8Y";"MER80VB3FQ63QU7";744.23;"2019-08-01 05:15:43"
"TXNBM9UJN0EOQZ9DA";"ACC6QVY50JTE8HL";"MEREM000KK0WX8B";4339.48;"2025-07-08 21:41:33"
"TXNYNNQF8GC5B5AFA";"ACCKIAKH54Z2ZA8";"MERZDA9C9532SAE";3342.22;"2023-02-24 17:41:52"
"TXNVHYXLM39MU9VUF";"ACCPQXPYDV0HT7Z";"MERXH0IPF8COUSU";7310.57;"2022-03-26 09:27:18"
"TXNL1QKOQI12G84VJ";"ACCJ4N4VOT1X9WO";"MER2V5PTGLERT7A";8657.48;"2020-09-17 20:18:42"
"TXNXJ0O1N9M9B1JAL";"ACC9ZVILCBAU8RF";"MERMFFVHO6AFWKK";1853.18;"2019-06-12 19:08:14"
"TXN0PDA58GLYDGQQ9";"ACCHP49YYYOHZ47";"MERLQD3YNDNSEDL";6507.73;"2024-05-03 22:33:26"
"TXNWZNZUBEE8QHB35";"ACCPY8VTKW6TKJ0";"MERC22HK05A8SFT";3805.11;"2024-07-05 11:27:52"
"TXN7T7XGRGA17PF98";"ACC828KASSD4O6W";"MERP27T1OI97VNW";8843.5;"2025-12-03 19:20:23"
"TXNBWE0CEH5BITXUK";"ACC87VDC78JB3CI";"MERKB23EVIMJ5J4";2158.37;"2021-01-05 23:53:45"
"TXNVLRZTTXIJP8MKL";"ACC6H4ENA1L1ZKS";"MER7TW8KLF8TPIC";7421.08;"2022-02-12 23:45:35"
"TXN07BY9OKJJIVKCD";"ACCH7SHFV3989W3";"MERCGVOSBM437GL";9981.15;"2022-04-10 19:32:48"
"TXNHPU6Y4HH0HIFP7";"ACC8B1OH0DCVZUR";"MERHFJCEMNYGAGE";5782.28;"2024-04-13 09:30:33"
"TXNXU6R151CTKRJ84";"ACCEN41XSDC4NPO";"MERX3WOBHR8PHT5";4642.01;"2022-06-15 07:55:46"
"TXN64CEQM60O107EX";"ACCMCE8IQ5D8T26";"MERIL10UDHC4TS6";9681.96;"2025-05-25 16:35:17"
"TXNMWUBMJLK620UVZ";"ACCATFYQYDW8QE1";"MER6DX89QRF2P84";1565.18;"2025-10-16 18:58:55"
"TXNG06W1OK8GKRDQQ";"ACCPQKQTZRG561F";"MERGU3OBH0KM4Y2";2528.22;"2024-06-23 17:56:52"
"TXNIUYZ9UJEBUMHK7";"ACCR30S0D8QR00U";"MERXTO0TCDS1E5F";1974.49;"2025-05-07 07:46:01"
"TXNQ3JSJZPTEEO95Z";"ACC5HM75K1AW8IW";"MER88TKLPXX1ALQ";9713.63;"2022-10-13 02:02:47"
"TXNP1PN8TFOWQ7Q4C";"ACCKBO1817LGVCI";"MER18UND62YHWUD";3525.76;"2020-01-02 06:45:18"
"TXNNRF2BKC2JJY0K6";"ACC511LOQ6SE0AQ";"MERJAZ8G5IWBFOG";8116.93;"2025-12-05 22:11:52"
"TXNKZ52DLUST2LLT4";"ACC87NJ2TYSRY7D";"MER83F17QXIPLPI";5007.86;"2025-09-06 06:03:02"
"TXN0JE7P424HVR2VF";"ACC21XSK6IAYCS2";"MERLEZ6E7DMPCXO";7116.92;"2025-03-25 22:07:59"
"TXNFLUH9NHBIJITO5";"ACC0UNYGRALI1R2";"MERTZI4IPJERA9R";3723.92;"2021-02-13 13:05:46"
"TXN0C6T840FKZJTN5";"ACC6OG9G9B5I3TZ";"MERT3Y5XEF9Z6GH";2475.52;"2024-02-16 11:46:43"
"TXNOHBABVZBVZ4CFT";"ACCA5GAKBLQ2CDN";"MERERJO0CNCMYEQ";9727.92;"2021-01-06 16:59:41"
"TXN385H3NLWSYMDFD";"ACC9PAIOTW0YQJD";"MER2H7ZLYO82XGG";8446.97;"2022-01-08 03:54:53"
"TXN3JOOJQ3EB68WUJ";"ACC8KTZ7KXQ0USD";"MER254A0YI8C923";1492.93;"2025-04-23 11:01:47"
"TXNR54DOBFLO5CNLG";"ACC21FHAYT3Z9QF";"MER74G5GOO5STAD";2606.99;"2020-09-22 20:06:48"
"TXNYXCT3TBSJL277D";"ACCIOZ7WZ4FUKBB";"MERZUKJZY4V7EHS";1073.6;"2025-09-14 19:44:50"
"TXNBII75EKT1MPHXP";"ACC3LVF4Z6GNKJG";"MERHPIVDD2693U5";6024.28;"2024-06-24 09:34:48"
"TXNAV9LPA7MM71XNE";"ACC5QDNG7TY0R83";"MERR4XONVEXI0IN";5362.19;"2023-07-28 01:50:40"
"TXNX13MHACRAN4DRW";"ACC7XWOQXJYF153";"MER23W4Q2S0M8OL";1491.15;"2025-02-01 12:47:45"
"TXNFV16AGNFW4LNL2";"ACCKKWPK0QUG96Y";"MERVUWBUUX9AC6P";2836.49;"2021-12-18 13:17:42"
"TXNTHI97B6CJ3E0TZ";"ACCK7SC7BPLKDL0";"MERGQH227YRPBHV";2885.64;"2024-03-19 03:48:09"
"TXNZ7WSYXGGN0MZE8";"ACC3AD92CM7DU5L";"MERK7EM2V2O7F5M";8830.81;"2022-02-16 22:25:37"
"TXN6SDI7FFGOIP4OZ";"ACCC8JDLF625KVD";"MEROXIBMJD50LRV";8854.55;"2020-03-09 18:54:55"
"TXNZFZMC7A4PMMGN4";"ACC63Q1Q5V8FW1X";"MERMYLP4ZB0RWWT";4029.63;"2020-07-31 09:53:57"
"TXNDX6Y6M8VMCIWTZ";"ACC25CZTFNO57WZ";"MERD4XHICY3OYEO";577.67;"2023-10-23 17:20:50"
